frame,latency_ms,jitter_ms,size_bytes,timestamp_unix
507,295.6648,9.3956,40023,1770975236.028
508,301.8379,6.1731,39619,1770975236.074
509,296.0756,5.7623,39357,1770975236.108
510,305.5773,9.5017,39483,1770975236.158
511,297.8203,7.7569,39087,1770975236.19
512,310.0021,12.1818,39195,1770975236.242
513,288.1846,21.8174,39063,1770975236.26
514,303.4339,15.2493,39087,1770975236.315
515,302.4876,0.9463,39566,1770975236.354
516,312.6078,10.1202,39423,1770975236.404
517,296.7820,15.8257,39467,1770975236.428
518,280.9837,15.7983,39495,1770975236.452
519,285.2485,4.2648,39850,1770975236.496
520,323.4112,38.1627,39954,1770975236.574
521,293.5202,29.8910,39987,1770975236.584
522,311.7032,18.1830,40231,1770975236.642
523,284.7846,26.9186,39891,1770975236.655
524,298.9323,14.1478,40307,1770975236.709
525,296.0777,2.8546,40323,1770975236.746
526,290.3287,5.7490,40427,1770975236.78
527,305.5184,15.1896,40578,1770975236.835
528,284.6088,20.9095,40923,1770975236.854
529,306.7069,22.0981,40979,1770975236.916
530,285.8415,20.8654,40778,1770975236.935
531,298.0361,12.1946,40983,1770975236.987
532,290.3972,7.6389,40731,1770975237.015
533,291.2972,0.9000,40443,1770975237.056
534,299.4823,8.1851,40147,1770975237.104
535,282.5773,16.9051,40255,1770975237.127
536,288.7485,6.1712,40294,1770975237.173
537,303.8151,15.0666,40383,1770975237.228
538,299.8307,3.9845,40419,1770975237.264
539,307.0302,7.1995,40291,1770975237.311
540,284.0972,22.9330,40083,1770975237.328
541,290.2904,6.1932,40091,1770975237.374
542,288.5401,1.7502,39727,1770975237.412
543,284.6859,3.8543,39871,1770975237.448
544,293.8366,9.1507,39619,1770975237.497
545,288.0979,5.7387,39791,1770975237.531
546,287.3306,0.7672,39743,1770975237.57
547,298.5454,11.2147,39895,1770975237.621
548,288.7194,9.8259,40074,1770975237.651
549,288.9407,0.2213,40271,1770975237.691
550,284.1699,4.7708,40495,1770975237.726
551,293.3857,9.2158,40587,1770975237.775
552,290.5414,2.8443,40826,1770975237.812
553,289.6242,0.9172,40459,1770975237.851
554,289.7584,0.1342,40654,1770975237.891
555,280.8495,8.9090,40794,1770975237.922
556,282.8379,1.9884,40391,1770975237.964
557,287.0471,4.2093,40591,1770975238.008
558,289.1850,2.1379,40231,1770975238.046
559,290.3008,1.1158,40331,1770975238.087
560,281.4660,8.8348,40231,1770975238.118
561,294.2843,12.8183,39746,1770975238.171
562,285.3956,8.8887,39919,1770975238.202
563,306.5000,21.1043,39307,1770975238.263
564,293.6206,12.8794,39399,1770975238.29
565,289.8402,3.7804,39963,1770975238.326
566,296.9141,7.0739,39707,1770975238.373
567,296.0393,0.8748,40030,1770975238.412
568,296.0451,0.0057,40307,1770975238.452
569,289.1433,6.9017,40154,1770975238.485
570,308.3286,19.1853,40227,1770975238.544
571,296.4904,11.8382,40510,1770975238.572
572,286.3736,10.1168,40243,1770975238.602
573,288.5246,2.1510,40475,1770975238.644
574,307.7161,19.1915,40475,1770975238.703
575,287.9572,19.7589,40563,1770975238.723
576,289.1502,1.1930,40415,1770975238.764
577,306.3288,17.1785,40191,1770975238.821
578,289.4976,16.8312,39822,1770975238.844
579,295.6009,6.1033,39967,1770975238.89
580,286.8061,8.7948,40343,1770975238.921
581,285.9745,0.8316,40458,1770975238.96
582,288.1830,2.2085,40343,1770975239.002
583,292.1453,3.9623,40149,1770975239.041
584,298.2783,6.1331,39950,1770975239.087
585,291.5082,6.7701,40203,1770975239.12
586,310.5342,19.0260,40042,1770975239.179
587,285.6808,24.8535,39715,1770975239.194
588,287.8153,2.1346,39271,1770975239.236
589,287.9167,0.1013,39151,1770975239.276
590,283.1478,4.7688,38315,1770975239.311
591,285.9561,2.8083,39135,1770975239.354
592,293.7269,7.7708,39739,1770975239.402
593,283.0131,10.7138,39487,1770975239.431
594,292.1300,9.1169,39147,1770975239.48
595,287.3626,4.7674,38798,1770975239.515
596,288.4068,1.0443,38923,1770975239.556
597,283.6032,4.8037,39571,1770975239.591
598,285.8648,2.2616,40051,1770975239.633
599,283.0505,2.8143,40298,1770975239.67
600,306.5915,23.5410,39946,1770975239.734
601,283.4592,23.1323,39899,1770975239.751
602,293.5586,10.0994,39626,1770975239.801
603,295.4996,1.9410,39555,1770975239.843
604,287.5106,7.9889,39603,1770975239.875
605,290.6942,3.1836,39935,1770975239.918
606,298.7206,8.0264,40094,1770975239.966
607,282.9449,15.7757,39967,1770975239.99
608,286.8462,3.9012,40399,1770975240.029
609,289.8211,2.9750,40439,1770975240.072
610,282.9275,6.8936,40394,1770975240.105
611,289.7890,6.8614,40523,1770975240.152
612,288.4574,1.3316,40526,1770975240.191
613,289.4988,1.0414,40483,1770975240.232
614,285.5732,3.9256,40550,1770975240.268
615,287.7314,2.1582,40522,1770975240.31
616,299.9604,12.2290,40490,1770975240.362
617,282.1014,17.8590,40367,1770975240.384
618,288.2743,6.1729,40431,1770975240.43
619,289.3558,1.0815,40759,1770975240.471
620,290.5667,1.2109,40887,1770975240.512
621,282.7787,7.7879,40695,1770975240.544
622,288.7986,6.0198,40823,1770975240.59
623,294.9715,6.1729,40882,1770975240.636
624,285.1353,9.8362,41065,1770975240.666
625,285.2929,0.1576,41059,1770975240.706
626,290.4034,5.1105,41238,1770975240.751
627,288.5365,1.8668,41082,1770975240.789
628,289.7213,1.1847,41107,1770975240.83
629,290.6220,0.9007,41203,1770975240.871
