seq,rtt_ms,inter_arrival_ms,timestamp
772,53.275,54.976,1770976267.239330
773,52.696,55.005,1770976267.294335
774,54.324,56.211,1770976267.350546
775,54.857,57.034,1770976267.407581
776,57.763,60.004,1770976267.467585
777,57.551,59.974,1770976267.527560
778,56.818,59.043,1770976267.586603
779,54.796,57.035,1770976267.643638
780,57.549,59.754,1770976267.703392
781,69.864,71.867,1770976267.775258
782,57.085,60.047,1770976267.835305
783,57.473,59.095,1770976267.894401
784,55.156,57.141,1770976267.951542
785,56.787,58.992,1770976268.010534
786,53.828,56.064,1770976268.066597
787,59.838,62.086,1770976268.128684
788,54.487,57.901,1770976268.186585
789,49.752,52.041,1770976268.238626
790,55.763,57.936,1770976268.296562
791,55.672,57.800,1770976268.354362
792,49.423,51.252,1770976268.405614
793,59.630,61.943,1770976268.467557
794,56.713,59.052,1770976268.526609
795,51.801,53.986,1770976268.580595
796,55.924,58.003,1770976268.638598
797,53.948,56.028,1770976268.694626
798,58.663,60.992,1770976268.755618
799,58.946,60.984,1770976268.816602
800,56.872,58.980,1770976268.875582
801,56.621,58.795,1770976268.934377
802,54.474,56.188,1770976268.990566
803,60.693,63.030,1770976269.053596
804,57.647,61.016,1770976269.114612
805,61.872,63.984,1770976269.178596
806,56.653,60.001,1770976269.238598
807,53.953,55.969,1770976269.294567
808,53.879,55.964,1770976269.350530
809,54.022,56.031,1770976269.406561
810,54.927,57.122,1770976269.463683
811,58.568,60.721,1770976269.524404
812,61.172,62.959,1770976269.587363
813,48.057,51.203,1770976269.638566
814,53.902,55.917,1770976269.694483
815,54.360,56.148,1770976269.750631
816,53.892,55.969,1770976269.806599
817,56.019,58.023,1770976269.864622
818,55.835,57.998,1770976269.922621
819,53.869,55.968,1770976269.978588
820,53.920,55.972,1770976270.034560
821,53.747,55.836,1770976270.090396
822,54.416,56.243,1770976270.146639
823,56.709,58.969,1770976270.205608
824,55.725,57.938,1770976270.263546
825,57.860,60.034,1770976270.323579
826,57.981,60.033,1770976270.383612
827,57.814,60.000,1770976270.443612
828,56.862,59.035,1770976270.502647
829,76.452,78.736,1770976270.581383
830,50.036,53.192,1770976270.634575
831,53.723,55.789,1770976270.690364
832,50.282,52.010,1770976270.742374
833,59.274,64.233,1770976270.806607
834,54.054,56.030,1770976270.862637
835,53.734,55.848,1770976270.918484
836,54.109,56.111,1770976270.974596
837,50.970,53.041,1770976271.027636
838,56.868,58.979,1770976271.086615
839,58.877,61.028,1770976271.147643
840,53.720,55.962,1770976271.203605
841,53.659,55.890,1770976271.259495
842,53.079,54.864,1770976271.314359
843,54.320,56.248,1770976271.370607
844,49.796,51.965,1770976271.422572
845,53.949,56.038,1770976271.478611
846,53.958,56.025,1770976271.534635
847,53.849,55.981,1770976271.590616
848,53.944,55.988,1770976271.646604
849,53.633,55.841,1770976271.702445
850,54.115,56.155,1770976271.758600
851,53.571,55.764,1770976271.814364
852,59.186,60.996,1770976271.875360
853,55.137,57.140,1770976271.932500
854,56.919,59.124,1770976271.991624
855,58.825,61.006,1770976272.052630
856,55.753,57.976,1770976272.110606
857,54.156,56.497,1770976272.167103
858,49.243,51.435,1770976272.218539
859,57.780,60.039,1770976272.278578
860,61.896,64.068,1770976272.342646
861,52.192,55.726,1770976272.398371
862,54.196,56.027,1770976272.454398
863,54.022,56.098,1770976272.510496
864,54.004,56.124,1770976272.566619
865,53.785,56.002,1770976272.622622
866,54.475,56.736,1770976272.679358
867,53.293,55.279,1770976272.734637
868,55.686,57.966,1770976272.792603
869,56.800,59.025,1770976272.851628
870,57.750,60.006,1770976272.911634
871,52.583,54.708,1770976272.966342
872,54.101,56.015,1770976273.022357
873,56.583,58.290,1770976273.080647
874,55.579,57.973,1770976273.138620
875,53.845,56.009,1770976273.194629
876,55.529,57.919,1770976273.252548
877,55.830,58.117,1770976273.310665
878,53.700,55.970,1770976273.366635
879,49.806,51.991,1770976273.418626
880,59.817,62.049,1770976273.480675
881,49.287,52.750,1770976273.533425
882,55.088,56.966,1770976273.590391
883,51.460,53.310,1770976273.643702
884,56.693,59.016,1770976273.702718
885,57.541,59.924,1770976273.762642
886,57.743,59.988,1770976273.822631
887,52.593,54.756,1770976273.877387
888,56.022,58.126,1770976273.935513
889,53.007,55.138,1770976273.990651
890,58.813,61.026,1770976274.051677
891,59.251,61.629,1770976274.113306
892,55.223,57.045,1770976274.170351
893,54.224,56.111,1770976274.226462
894,52.959,55.136,1770976274.281599
895,53.674,56.046,1770976274.337644
896,54.711,56.989,1770976274.394634
897,55.750,58.014,1770976274.452648
898,51.745,53.993,1770976274.506640
899,49.667,51.977,1770976274.558617
900,53.735,55.995,1770976274.614613
901,53.518,55.810,1770976274.670423
902,53.916,55.930,1770976274.726353
903,54.243,56.092,1770976274.782445
904,56.072,58.173,1770976274.840619
905,55.856,58.055,1770976274.898674
906,57.450,59.953,1770976274.958627
907,53.812,56.026,1770976275.014653
908,53.460,55.966,1770976275.070620
909,61.839,64.050,1770976275.134670
910,56.288,59.981,1770976275.194651
911,49.645,51.955,1770976275.246606
912,57.342,59.777,1770976275.306382
913,54.614,56.383,1770976275.362765
914,49.463,51.908,1770976275.414674
915,54.806,57.053,1770976275.471727
916,57.497,59.908,1770976275.531635
917,56.731,59.004,1770976275.590638
918,53.542,55.997,1770976275.646636
919,49.957,52.197,1770976275.698832
920,53.815,55.780,1770976275.754612
921,60.520,62.735,1770976275.817347
922,54.090,57.199,1770976275.874546
923,54.865,56.816,1770976275.931362
924,57.059,59.101,1770976275.990463
925,70.080,72.196,1770976276.062660
926,52.607,56.011,1770976276.118671
927,53.853,56.053,1770976276.174724
928,57.870,59.953,1770976276.234677
929,54.949,56.945,1770976276.291621
930,58.918,61.064,1770976276.352685
931,57.974,60.017,1770976276.412703
932,55.598,57.757,1770976276.470460
933,80.219,82.046,1770976276.552506
934,58.917,62.114,1770976276.614620
935,53.738,56.062,1770976276.670682
936,53.578,56.002,1770976276.726685
937,50.742,52.958,1770976276.779643
938,57.689,60.052,1770976276.839695
939,58.627,60.782,1770976276.900477
940,56.068,58.207,1770976276.958684
941,53.889,56.031,1770976277.014715
942,58.213,60.637,1770976277.075353
943,54.673,56.373,1770976277.131726
944,52.685,54.929,1770976277.186655
945,53.819,56.023,1770976277.242677
946,69.804,72.021,1770976277.314698
947,52.819,56.002,1770976277.370700
948,49.670,51.906,1770976277.422607
949,54.976,57.282,1770976277.479888
950,52.536,54.813,1770976277.534701
951,53.815,56.127,1770976277.590828
952,70.354,72.592,1770976277.663420
953,50.421,53.277,1770976277.716697
954,51.564,53.943,1770976277.770640
955,53.871,56.060,1770976277.826701
956,50.848,52.995,1770976277.879695
957,51.710,53.966,1770976277.933661
958,54.821,57.002,1770976277.990663
959,53.921,55.993,1770976278.046656
960,53.775,56.044,1770976278.102700
961,57.745,59.966,1770976278.162665
962,53.401,55.757,1770976278.218422
963,70.083,72.044,1770976278.290467
964,49.968,53.226,1770976278.343693
965,60.860,62.921,1770976278.406614
966,52.797,56.272,1770976278.462886
967,53.569,55.742,1770976278.518627
968,49.888,52.050,1770976278.570677
969,70.087,72.081,1770976278.642758
970,52.552,55.979,1770976278.698737
971,58.664,60.902,1770976278.759639
972,52.895,54.775,1770976278.814413
973,54.288,56.080,1770976278.870493
974,55.237,57.225,1770976278.927719
975,52.690,54.930,1770976278.982648
976,59.892,62.053,1770976279.044701
977,54.545,57.974,1770976279.102675
978,49.682,52.002,1770976279.154677
979,53.757,55.996,1770976279.210673
980,53.778,56.048,1770976279.266721
981,67.767,69.917,1770976279.336638
982,50.594,53.833,1770976279.390471
983,54.154,56.055,1770976279.446526
984,53.835,56.118,1770976279.502645
985,53.845,56.039,1770976279.558684
986,48.831,50.974,1770976279.609658
987,66.555,68.753,1770976279.678411
988,52.994,56.278,1770976279.734689
989,57.652,59.976,1770976279.794665
990,53.713,55.850,1770976279.850515
991,54.127,56.108,1770976279.906623
992,54.590,56.828,1770976279.963451
993,49.186,51.018,1770976280.014468
994,54.209,56.232,1770976280.070701
995,61.655,63.995,1770976280.134696
996,58.438,61.958,1770976280.196654
997,55.732,58.053,1770976280.254706
998,55.626,57.931,1770976280.312637
999,54.593,60.073,1770976280.372710
1000,49.564,57.800,1770976280.430510
1001,56.344,64.175,1770976280.494685
1002,55.488,64.737,1770976280.559422
1003,54.377,59.088,1770976280.618510
1004,59.132,61.226,1770976280.679736
1005,61.636,63.958,1770976280.743694
1006,55.177,59.268,1770976280.802963
1007,53.592,55.659,1770976280.858622
1008,53.840,56.030,1770976280.914651
1009,53.724,56.049,1770976280.970700
1010,53.641,55.989,1770976281.026690
1011,53.701,55.832,1770976281.082522
1012,54.115,55.967,1770976281.138489
1013,54.113,56.035,1770976281.194524
1014,60.852,63.183,1770976281.257706
1015,53.837,57.252,1770976281.314958
1016,53.678,55.678,1770976281.370636
1017,50.790,53.102,1770976281.423738
1018,58.669,60.973,1770976281.484711
1019,56.747,58.958,1770976281.543669
1020,56.980,59.052,1770976281.602722
1021,60.510,62.724,1770976281.665445
1022,61.035,64.027,1770976281.729472
1023,54.245,57.266,1770976281.786738
1024,54.765,56.947,1770976281.843685
1025,52.871,54.981,1770976281.898666
1026,57.925,60.030,1770976281.958697
1027,54.048,56.062,1770976282.014759
1028,53.593,55.946,1770976282.070705
1029,56.930,59.019,1770976282.129725
1030,58.787,60.928,1770976282.190652
1031,55.651,58.012,1770976282.248665
1032,56.656,58.834,1770976282.307498
1033,61.087,62.985,1770976282.370483
1034,51.065,54.255,1770976282.424739
1035,55.655,57.987,1770976282.482726
1036,53.790,55.986,1770976282.538713
1037,54.661,57.011,1770976282.595724
1038,60.849,63.076,1770976282.658800
1039,56.247,59.751,1770976282.718551
1040,54.179,56.177,1770976282.774728
1041,53.619,55.963,1770976282.830691
1042,54.316,56.751,1770976282.887441
1043,69.404,71.359,1770976282.958801
1044,56.245,59.894,1770976283.018694
1045,57.760,59.990,1770976283.078684
1046,57.690,60.021,1770976283.138705
1047,53.582,55.975,1770976283.194681
1048,51.696,54.011,1770976283.248692
1049,55.654,58.023,1770976283.306715
1050,59.721,62.050,1770976283.368765
1051,50.385,53.938,1770976283.422704
1052,53.669,55.824,1770976283.478527
1053,56.105,57.918,1770976283.536445
1054,48.168,50.234,1770976283.586679
1055,51.917,54.018,1770976283.640697
1056,60.792,63.065,1770976283.703762
1057,61.555,65.006,1770976283.768768
1058,70.330,73.872,1770976283.842639
1059,56.536,60.012,1770976283.902652
1060,53.704,56.095,1770976283.958747
1061,53.909,55.991,1770976284.014738
1062,69.587,71.728,1770976284.086466
1063,61.106,64.067,1770976284.150534
1064,50.104,53.184,1770976284.203717
1065,58.635,60.971,1770976284.264688
1066,55.715,58.056,1770976284.322744
1067,53.793,55.973,1770976284.378717
1068,57.604,60.003,1770976284.438720
1069,57.770,59.971,1770976284.498691
1070,53.857,56.057,1770976284.554748
1071,50.459,52.742,1770976284.607490
1072,56.882,58.998,1770976284.666488
1073,59.047,60.989,1770976284.727477
1074,53.224,55.206,1770976284.782683
1075,57.709,60.124,1770976284.842807
1076,53.573,55.931,1770976284.898738
1077,57.741,60.027,1770976284.958765
1078,54.693,57.042,1770976285.015807
1079,57.702,59.920,1770976285.075727
1080,58.712,61.049,1770976285.136776
1081,96.621,98.809,1770976285.235585
1082,72.008,75.149,1770976285.310734
1083,55.601,59.030,1770976285.369764
1084,55.681,57.965,1770976285.427729
1085,53.838,56.045,1770976285.483773
1086,52.978,55.452,1770976285.539225
1087,49.296,51.493,1770976285.590718
1088,57.505,60.005,1770976285.650723
1089,56.034,58.135,1770976285.708858
1090,56.976,59.552,1770976285.768409
1091,57.346,59.069,1770976285.827478
1092,59.138,61.280,1770976285.888758
1093,55.796,58.004,1770976285.946762
1094,53.615,56.006,1770976286.002768
1095,53.649,55.930,1770976286.058698
1096,53.727,56.056,1770976286.114753
1097,53.705,55.971,1770976286.170725
1098,49.758,52.088,1770976286.222813
1099,57.709,59.959,1770976286.282772
1100,57.400,59.789,1770976286.342561
1101,54.168,55.959,1770976286.398520
1102,54.848,56.983,1770976286.455503
1103,58.159,60.176,1770976286.515679
1104,57.771,60.119,1770976286.575798
1105,57.545,59.929,1770976286.635727
1106,57.474,59.791,1770976286.695518
1107,58.129,60.250,1770976286.755767
1108,60.775,62.978,1770976286.818745
1109,56.559,60.003,1770976286.878748
1110,54.429,56.780,1770976286.935528
1111,64.719,68.058,1770976287.003586
1112,52.027,55.172,1770976287.058758
1113,53.547,55.962,1770976287.114720
1114,53.668,56.058,1770976287.170778
1115,53.643,55.949,1770976287.226727
1116,57.635,60.020,1770976287.286747
1117,53.671,55.996,1770976287.342743
1118,53.604,56.081,1770976287.398824
1119,53.682,55.941,1770976287.454765
1120,54.578,56.914,1770976287.511679
1121,53.140,54.906,1770976287.566585
1122,53.917,56.009,1770976287.622594
1123,61.173,63.223,1770976287.685817
1124,57.343,60.987,1770976287.746805
1125,61.638,63.969,1770976287.810774
1126,56.568,59.999,1770976287.870772
1127,54.686,57.005,1770976287.927777
1128,54.667,56.992,1770976287.984769
1129,58.633,60.958,1770976288.045727
1130,51.054,53.386,1770976288.099113
1131,69.941,71.710,1770976288.170823
1132,52.332,56.113,1770976288.226935
1133,57.347,59.780,1770976288.286715
1134,53.727,56.035,1770976288.342750
1135,53.636,56.026,1770976288.398776
1136,54.765,57.013,1770976288.455789
1137,57.619,59.927,1770976288.515717
1138,57.729,60.053,1770976288.575769
1139,57.703,60.028,1770976288.635797
1140,57.432,59.725,1770976288.695522
1141,63.064,65.325,1770976288.760847
1142,54.242,57.917,1770976288.818764
1143,55.765,58.073,1770976288.876837
1144,56.563,58.948,1770976288.935785
1145,57.673,59.894,1770976288.995679
1146,62.813,65.101,1770976289.060779
1147,54.558,58.006,1770976289.118785
1148,53.840,56.004,1770976289.174789
1149,53.578,55.704,1770976289.230493
1150,54.358,56.051,1770976289.286544
1151,50.239,52.009,1770976289.338554
1152,50.333,52.263,1770976289.390817
1153,54.767,56.971,1770976289.447788
1154,47.729,50.030,1770976289.497818
1155,58.187,60.225,1770976289.558042
1156,53.459,55.769,1770976289.613811
1157,53.575,55.815,1770976289.669626
1158,56.116,58.192,1770976289.727817
1159,52.414,54.953,1770976289.782771
1160,50.542,52.793,1770976289.835563
1161,58.138,59.996,1770976289.895559
1162,53.928,56.253,1770976289.951813
1163,52.777,54.973,1770976290.006785
1164,54.718,56.963,1770976290.063749
1165,53.864,56.060,1770976290.119809
1166,51.837,53.980,1770976290.173789
1167,49.794,52.052,1770976290.225841
1168,51.746,53.912,1770976290.279753
1169,56.659,59.011,1770976290.338764
1170,53.509,55.788,1770976290.394551
1171,58.186,59.989,1770976290.454540
1172,54.243,56.069,1770976290.510609
1173,76.236,78.189,1770976290.588798
1174,54.512,57.984,1770976290.646782
1175,54.836,57.080,1770976290.703862
1176,61.634,63.949,1770976290.767811
1177,55.481,58.928,1770976290.826739
1178,56.760,59.121,1770976290.885860
1179,55.579,57.931,1770976290.943791
1180,57.389,59.740,1770976291.003531
1181,61.177,63.037,1770976291.066569
1182,57.990,61.348,1770976291.127917
1183,52.541,54.889,1770976291.182806
1184,55.596,58.014,1770976291.240820
1185,55.587,57.940,1770976291.298759
1186,49.775,52.029,1770976291.350789
1187,53.684,55.949,1770976291.406738
1188,53.770,56.038,1770976291.462775
1189,59.762,62.032,1770976291.524808
1190,55.357,58.771,1770976291.583579
1191,49.245,51.035,1770976291.634613
1192,54.055,56.285,1770976291.690898
1193,53.457,55.913,1770976291.746811
1194,54.687,56.981,1770976291.803792
1195,56.522,58.773,1770976291.862565
1196,54.430,56.224,1770976291.918789
1197,54.764,57.011,1770976291.975800
1198,48.743,50.983,1770976292.026783
1199,57.814,60.051,1770976292.086833
1200,49.524,51.748,1770976292.138581
1201,53.005,54.881,1770976292.193462
1202,51.265,53.170,1770976292.246632
1203,55.159,57.132,1770976292.303764
1204,58.874,61.045,1770976292.364809
1205,56.849,58.985,1770976292.423794
1206,57.715,59.936,1770976292.483730
1207,59.754,62.034,1770976292.545763
1208,55.639,59.016,1770976292.604779
1209,71.558,73.837,1770976292.678616
1210,53.799,57.001,1770976292.735617
1211,58.117,59.978,1770976292.795595
1212,58.350,60.225,1770976292.855820
1213,57.879,59.997,1770976292.915817
1214,56.291,58.869,1770976292.974686
1215,65.909,68.050,1770976293.042736
1216,57.676,61.118,1770976293.103854
1217,68.878,70.977,1770976293.174831
1218,49.475,52.978,1770976293.227809
1219,52.646,54.760,1770976293.282569
1220,53.290,55.084,1770976293.337653
1221,58.321,60.002,1770976293.397655
1222,54.911,57.116,1770976293.454771
1223,53.797,56.029,1770976293.510800
1224,70.790,73.029,1770976293.583828
1225,51.590,54.965,1770976293.638793
1226,53.731,56.053,1770976293.694846
1227,69.643,72.000,1770976293.766846
1228,69.554,71.986,1770976293.838833
1229,56.196,59.756,1770976293.898589
1230,54.282,56.046,1770976293.954635
1231,58.146,60.182,1770976294.014817
1232,53.690,55.990,1770976294.070807
1233,53.963,56.257,1770976294.127064
1234,55.461,57.749,1770976294.184813
1235,57.050,59.348,1770976294.244161
1236,56.465,58.713,1770976294.302875
1237,53.671,55.944,1770976294.358819
1238,56.658,59.006,1770976294.417825
1239,53.552,55.774,1770976294.473598
1240,59.010,61.043,1770976294.534642
1241,55.320,57.175,1770976294.591817
1242,51.899,54.115,1770976294.645932
1243,54.673,56.926,1770976294.702858
1244,76.572,78.942,1770976294.781799
1245,53.674,57.041,1770976294.838841
1246,57.215,59.734,1770976294.898574
1247,49.446,51.320,1770976294.949894
1248,55.535,57.934,1770976295.007828
1249,52.665,54.794,1770976295.062623
1250,60.136,62.100,1770976295.124722
1251,59.005,62.054,1770976295.186776
1252,54.544,57.053,1770976295.243829
1253,52.591,54.993,1770976295.298822
1254,53.683,56.025,1770976295.354847
1255,49.784,51.984,1770976295.406830
1256,53.699,56.010,1770976295.462840
1257,52.634,54.841,1770976295.517681
1258,54.879,56.890,1770976295.574571
1259,62.414,64.155,1770976295.638725
1260,56.543,59.787,1770976295.698512
1261,71.493,73.238,1770976295.771750
1262,59.674,63.143,1770976295.834893
1263,56.469,59.938,1770976295.894831
1264,54.761,57.070,1770976295.951901
1265,57.625,59.947,1770976296.011849
1266,57.642,59.946,1770976296.071795
1267,52.638,55.016,1770976296.126810
1268,53.710,56.063,1770976296.182873
1269,56.311,58.651,1770976296.241524
1270,55.093,57.039,1770976296.298563
1271,54.265,56.125,1770976296.354688
1272,69.975,72.154,1770976296.426842
1273,56.402,59.984,1770976296.486826
1274,53.579,55.997,1770976296.542823
1275,53.653,55.984,1770976296.598807
1276,53.644,56.006,1770976296.654813
1277,68.892,71.208,1770976296.726022
1278,52.288,55.860,1770976296.781881
1279,71.605,73.755,1770976296.855636
1280,64.034,67.039,1770976296.922674
1281,56.848,60.068,1770976296.982743
1282,61.808,64.113,1770976297.046856
1283,60.322,64.934,1770976297.111789
1284,76.515,80.026,1770976297.191816
1285,51.563,55.032,1770976297.246847
1286,54.671,57.002,1770976297.303849
1287,56.782,58.973,1770976297.362822
1288,57.503,59.786,1770976297.422608
1289,54.269,56.086,1770976297.478694
1290,56.128,58.148,1770976297.536842
1291,56.703,59.046,1770976297.595888
1292,55.554,57.970,1770976297.653857
1293,54.866,57.055,1770976297.710913
1294,58.550,60.936,1770976297.771849
1295,56.686,59.011,1770976297.830860
1296,54.792,57.045,1770976297.887906
1297,52.673,54.944,1770976297.942850
1298,57.428,59.762,1770976298.002611
1299,56.129,57.962,1770976298.060573
1300,51.953,54.039,1770976298.114612
1301,54.328,56.239,1770976298.170851
1302,53.644,56.004,1770976298.226855
1303,53.687,56.012,1770976298.282867
1304,57.737,60.054,1770976298.342921
1305,53.739,56.041,1770976298.398962
1306,53.522,55.872,1770976298.454834
1307,53.815,56.096,1770976298.510930
1308,57.321,59.602,1770976298.570533
1309,54.225,56.103,1770976298.626635
1310,54.225,56.061,1770976298.682696
1311,55.187,57.218,1770976298.739914
1312,58.760,60.994,1770976298.800908
1313,53.429,58.914,1770976298.859822
1314,56.744,59.013,1770976298.918835
1315,54.794,57.064,1770976298.975899
1316,52.713,54.978,1770976299.030877
1317,53.749,55.974,1770976299.086850
1318,53.687,56.011,1770976299.142862
1319,54.474,56.777,1770976299.199639
1320,54.179,56.013,1770976299.255651
1321,57.110,59.143,1770976299.314795
1322,58.418,61.045,1770976299.375840
1323,58.649,61.001,1770976299.436841
1324,57.662,60.002,1770976299.496844
1325,48.696,51.016,1770976299.547860
1326,56.699,59.044,1770976299.606904
1327,53.455,55.791,1770976299.662695
1328,56.547,58.511,1770976299.721206
1329,60.986,63.361,1770976299.784567
1330,54.108,57.113,1770976299.841680
1331,55.122,57.226,1770976299.898906
1332,53.581,55.961,1770976299.954867
1333,53.639,56.016,1770976300.010884
1334,53.702,56.000,1770976300.066884
1335,52.648,54.985,1770976300.121868
1336,54.594,56.973,1770976300.178842
1337,49.658,52.042,1770976300.230884
1338,53.611,55.941,1770976300.286825
1339,57.479,59.807,1770976300.346632
1340,51.152,53.089,1770976300.399721
1341,53.168,55.177,1770976300.454898
1342,58.531,60.956,1770976300.515854
1343,56.625,59.056,1770976300.574910
1344,57.554,59.910,1770976300.634820
1345,53.882,56.138,1770976300.690958
1346,53.493,55.944,1770976300.746902
1347,53.766,55.962,1770976300.802864
1348,53.798,56.080,1770976300.858944
1349,62.296,64.697,1770976300.923640
1350,55.082,58.130,1770976300.981771
1351,51.022,53.147,1770976301.034918
1352,57.421,59.874,1770976301.094792
1353,81.738,84.047,1770976301.178839
1354,52.427,56.051,1770976301.234890
1355,53.594,55.913,1770976301.290802
1356,53.838,56.121,1770976301.346923
1357,69.595,71.970,1770976301.418893
1358,56.189,59.713,1770976301.478606
1359,50.019,52.067,1770976301.530673
1360,54.535,56.356,1770976301.587029
1361,53.352,55.883,1770976301.642912
1362,53.707,56.050,1770976301.698962
1363,57.280,59.841,1770976301.758803
1364,52.714,55.035,1770976301.813838
1365,53.747,56.165,1770976301.870003
1366,49.481,51.905,1770976301.921908
1367,54.546,56.969,1770976301.978877
1368,57.538,59.959,1770976302.038836
1369,62.376,64.795,1770976302.103631
1370,56.015,59.133,1770976302.162764
1371,53.986,56.122,1770976302.218886
1372,57.545,59.983,1770976302.278869
1373,57.366,60.033,1770976302.338902
1374,57.429,60.007,1770976302.398909
1375,53.626,56.019,1770976302.454927
1376,53.504,56.010,1770976302.510938
1377,57.359,59.686,1770976302.570624
1378,50.243,52.227,1770976302.622852
1379,54.741,57.003,1770976302.679855
1380,56.958,58.881,1770976302.738736
1381,53.087,55.113,1770976302.793849
1382,54.639,57.023,1770976302.850872
1383,54.587,57.038,1770976302.907910
1384,56.592,58.946,1770976302.966856
1385,53.686,56.114,1770976303.022969
1386,53.704,55.965,1770976303.078934
1387,57.540,59.974,1770976303.138908
1388,69.400,71.652,1770976303.210560
1389,56.908,60.062,1770976303.270622
1390,118.504,120.328,1770976303.390950
1391,63.267,66.930,1770976303.457880
1392,67.487,71.027,1770976303.528908
1393,61.274,64.953,1770976303.593861
1394,53.467,57.064,1770976303.650924
1395,67.551,70.002,1770976303.720927
1396,60.415,63.994,1770976303.784920
1397,54.481,57.744,1770976303.842664
1398,63.069,65.028,1770976303.907692
1399,55.929,59.226,1770976303.966918
1400,50.594,52.986,1770976304.019904
1401,61.638,64.008,1770976304.083912
1402,56.553,59.997,1770976304.143909
1403,52.399,54.992,1770976304.198900
1404,53.613,55.999,1770976304.254900
1405,60.693,63.022,1770976304.317921
1406,53.414,56.922,1770976304.374843
1407,50.038,51.958,1770976304.426801
1408,54.077,55.922,1770976304.482723
1409,54.153,56.171,1770976304.538894
1410,56.658,59.059,1770976304.597953
1411,54.668,56.956,1770976304.654909
1412,60.641,63.046,1770976304.717955
1413,56.306,59.961,1770976304.777916
1414,54.672,56.988,1770976304.834904
1415,53.571,56.022,1770976304.890925
1416,53.400,55.686,1770976304.946612
1417,51.175,53.079,1770976304.999691
1418,52.324,54.035,1770976305.053726
1419,54.037,56.158,1770976305.109884
1420,55.821,58.031,1770976305.167915
1421,56.561,58.991,1770976305.226906
1422,52.918,54.988,1770976305.281894
1423,57.571,59.975,1770976305.341869
1424,54.935,57.015,1770976305.398884
1425,54.706,57.000,1770976305.455884
1426,56.930,58.992,1770976305.514876
1427,49.407,51.743,1770976305.566619
1428,54.331,56.039,1770976305.622658
1429,54.403,56.418,1770976305.679076
1430,54.308,56.897,1770976305.735973
1431,59.723,61.976,1770976305.797950
1432,54.556,57.997,1770976305.855947
1433,57.531,62.961,1770976305.918908
1434,54.809,57.007,1770976305.975915
1435,52.682,54.964,1770976306.030879
1436,56.742,59.031,1770976306.089911
1437,54.737,56.764,1770976306.146675
1438,58.856,61.067,1770976306.207742
1439,53.236,55.184,1770976306.262926
1440,50.524,53.014,1770976306.315940
1441,52.581,54.994,1770976306.370934
1442,49.512,51.972,1770976306.422906
1443,53.609,56.019,1770976306.478925
1444,75.510,77.981,1770976306.556905
1445,60.354,63.977,1770976306.620883
1446,54.232,57.836,1770976306.678719
1447,54.008,55.990,1770976306.734708
1448,50.044,51.980,1770976306.786688
1449,58.540,60.750,1770976306.847438
1450,58.894,61.350,1770976306.908788
1451,57.054,59.131,1770976306.967919
1452,56.612,59.044,1770976307.026963
1453,61.494,63.984,1770976307.090948
1454,51.514,54.984,1770976307.145932
1455,59.636,62.010,1770976307.207941
1456,55.267,58.842,1770976307.266784
1457,53.158,54.996,1770976307.321780
1458,51.173,53.155,1770976307.374935
1459,58.387,61.015,1770976307.435950
1460,52.409,54.944,1770976307.490894
1461,53.603,56.059,1770976307.546953
1462,57.540,59.982,1770976307.606935
1463,53.392,56.014,1770976307.662949
1464,52.413,54.782,1770976307.717731
1465,57.069,59.179,1770976307.776910
1466,51.514,53.808,1770976307.830718
1467,54.216,55.984,1770976307.886702
1468,59.162,61.053,1770976307.947755
1469,53.060,55.178,1770976308.002933
1470,59.595,62.013,1770976308.064945
1471,71.674,74.091,1770976308.139036
1472,53.382,56.958,1770976308.195994
1473,56.561,58.920,1770976308.254914
1474,48.640,51.020,1770976308.305935
1475,53.755,56.015,1770976308.361950
1476,53.427,55.867,1770976308.417817
1477,51.917,53.840,1770976308.471657
1478,57.214,59.124,1770976308.530781
1479,50.037,52.160,1770976308.582940
1480,60.369,62.971,1770976308.645911
1481,53.604,57.119,1770976308.703030
1482,61.365,63.934,1770976308.766963
1483,53.451,56.990,1770976308.823953
1484,51.360,53.945,1770976308.877898
1485,58.622,61.058,1770976308.938957
1486,53.248,55.768,1770976308.994724
1487,54.043,55.986,1770976309.050710
1488,70.294,72.229,1770976309.122939
1489,51.493,55.110,1770976309.178049
1490,91.505,93.924,1770976309.271972
1491,55.356,58.943,1770976309.330915
1492,53.498,55.998,1770976309.386914
1493,53.533,56.157,1770976309.443070
1494,79.426,81.905,1770976309.524975
1495,55.119,58.745,1770976309.583720
1496,57.107,59.000,1770976309.642720
1497,53.060,55.156,1770976309.697876
1498,70.824,73.045,1770976309.770921
1499,58.471,62.009,1770976309.832930
1500,54.401,56.820,1770976309.889750
1501,48.254,50.168,1770976309.939919
1502,52.634,55.019,1770976309.994937
1503,61.780,64.025,1770976310.058963
1504,55.403,59.081,1770976310.118044
1505,57.691,60.004,1770976310.178048
1506,51.125,53.664,1770976310.231712
1507,56.624,58.316,1770976310.290027
1508,53.489,56.037,1770976310.346065
1509,55.636,57.870,1770976310.403935
1510,52.584,55.006,1770976310.458940
1511,57.692,60.002,1770976310.518942
1512,53.669,56.094,1770976310.575036
1513,49.638,51.974,1770976310.627010
1514,54.362,56.795,1770976310.683805
1515,53.234,55.145,1770976310.738950
1516,54.324,56.778,1770976310.795728
1517,59.106,60.941,1770976310.856670
1518,82.295,84.339,1770976310.941009
