seq,rtt_ms,status,timestamp
1051,56.814,OK,1770975985.131022
1052,58.540,OK,1770975985.192015
1053,56.938,OK,1770975985.251040
1054,58.899,OK,1770975985.312017
1055,63.768,OK,1770975985.377938
1056,71.247,OK,1770975985.452666
1057,56.280,OK,1770975985.511771
1058,58.361,OK,1770975985.572024
1059,57.820,OK,1770975985.631928
1060,57.566,OK,1770975985.691815
1061,57.568,OK,1770975985.751059
1062,58.832,OK,1770975985.812012
1063,57.779,OK,1770975985.871882
1064,57.002,OK,1770975985.930916
1065,65.660,OK,1770975985.998745
1066,69.138,OK,1770975986.070777
1067,58.201,OK,1770975986.132097
1068,57.475,OK,1770975986.191945
1069,58.982,OK,1770975986.253037
1070,56.687,OK,1770975986.312008
1071,56.794,OK,1770975986.370970
1072,47.844,OK,1770975986.420970
1073,59.869,OK,1770975986.483041
1074,65.304,OK,1770975986.551761
1075,57.015,OK,1770975986.611678
1076,58.076,OK,1770975986.671793
1077,77.285,OK,1770975986.750967
1078,56.650,OK,1770975986.810971
1079,83.979,OK,1770975986.897051
1080,76.468,OK,1770975986.977007
1081,71.672,OK,1770975987.052033
1082,56.176,OK,1770975987.112001
1083,57.545,OK,1770975987.171725
1084,44.285,OK,1770975987.217759
1085,51.471,OK,1770975987.271065
1086,58.927,OK,1770975987.332090
1087,57.854,OK,1770975987.392040
1088,57.920,OK,1770975987.452024
1089,57.927,OK,1770975987.512030
1090,57.859,OK,1770975987.572033
1091,58.786,OK,1770975987.632927
1092,56.556,OK,1770975987.691767
1093,64.247,OK,1770975987.757703
1094,71.342,OK,1770975987.831973
1095,55.654,OK,1770975987.891025
1096,57.864,OK,1770975987.951022
1097,57.946,OK,1770975988.011060
1098,58.794,OK,1770975988.072031
1099,57.787,OK,1770975988.132035
1100,56.813,OK,1770975988.191044
1101,57.769,OK,1770975988.250974
1102,46.634,OK,1770975988.299815
1103,76.257,OK,1770975988.377877
1104,70.049,OK,1770975988.451045
1105,57.725,OK,1770975988.512058
1106,71.834,OK,1770975988.586054
1107,62.592,OK,1770975988.652015
1108,56.657,OK,1770975988.712075
1109,56.779,OK,1770975988.771025
1110,57.787,OK,1770975988.830950
1111,57.575,OK,1770975988.890722
1112,49.216,OK,1770975988.944803
1113,64.425,OK,1770975989.011053
1114,56.573,OK,1770975989.071065
1115,52.864,OK,1770975989.126056
1116,68.455,OK,1770975989.197004
1117,65.523,OK,1770975989.266014
1118,57.674,OK,1770975989.327051
1119,62.791,OK,1770975989.392004
1120,57.461,OK,1770975989.452753
1121,57.421,OK,1770975989.511823
1122,52.326,OK,1770975989.566047
1123,62.598,OK,1770975989.630899
1124,57.753,OK,1770975989.690791
1125,53.431,OK,1770975989.745937
1126,63.975,OK,1770975989.812048
1127,76.488,OK,1770975989.891954
1128,56.708,OK,1770975989.952052
1129,56.635,OK,1770975990.010831
1130,59.234,OK,1770975990.071722
1131,58.248,OK,1770975990.131698
1132,57.595,OK,1770975990.191065
1133,58.784,OK,1770975990.252036
1134,56.808,OK,1770975990.311045
1135,51.765,OK,1770975990.365012
1136,69.773,OK,1770975990.437060
1137,70.653,OK,1770975990.511136
1138,56.310,OK,1770975990.571034
1139,58.489,OK,1770975990.631736
1140,57.367,OK,1770975990.690904
1141,58.266,OK,1770975990.750998
1142,57.458,OK,1770975990.811011
1143,57.788,OK,1770975990.870949
1144,58.862,OK,1770975990.932028
1145,56.765,OK,1770975990.991053
1146,51.708,OK,1770975991.045024
1147,57.726,OK,1770975991.105000
1148,63.744,OK,1770975991.170832
1149,57.088,OK,1770975991.230852
1150,57.983,OK,1770975991.290793
1151,50.260,OK,1770975991.343039
1152,87.660,OK,1770975991.433055
1153,50.526,OK,1770975991.487061
1154,59.645,OK,1770975991.549061
1155,48.562,OK,1770975991.600077
1156,48.644,OK,1770975991.651026
1157,77.650,OK,1770975991.731061
1158,56.280,OK,1770975991.790805
1159,58.205,OK,1770975991.850851
1160,58.040,OK,1770975991.911043
1161,51.618,OK,1770975991.964909
1162,64.789,OK,1770975992.032088
1163,55.561,OK,1770975992.091053
1164,57.602,OK,1770975992.151044
1165,57.803,OK,1770975992.211024
1166,43.661,OK,1770975992.257024
1167,44.847,OK,1770975992.304081
1168,65.405,OK,1770975992.371819
1169,56.890,OK,1770975992.431832
1170,57.132,OK,1770975992.491017
1171,57.591,OK,1770975992.550962
1172,48.502,OK,1770975992.602091
1173,66.725,OK,1770975992.671134
1174,57.465,OK,1770975992.732069
1175,56.693,OK,1770975992.790998
1176,58.718,OK,1770975992.852030
1177,56.385,OK,1770975992.910784
1178,58.219,OK,1770975992.970834
1179,58.224,OK,1770975993.031027
1180,58.751,OK,1770975993.092079
1181,57.555,OK,1770975993.152037
1182,62.797,OK,1770975993.217048
1183,70.415,OK,1770975993.291006
1184,57.634,OK,1770975993.352087
1185,56.624,OK,1770975993.411065
1186,57.404,OK,1770975993.470790
1187,59.451,OK,1770975993.531900
1188,59.252,OK,1770975993.592923
1189,116.201,OK,1770975993.711196
1190,56.346,OK,1770975993.770940
1191,58.892,OK,1770975993.832069
1192,57.795,OK,1770975993.892163
1193,57.878,OK,1770975993.952156
1194,57.646,OK,1770975994.012077
1195,57.521,OK,1770975994.071795
1196,266.609,OK,1770975994.340165
1197,68.455,OK,1770975994.412065
1198,55.508,OK,1770975994.471157
1199,58.600,OK,1770975994.532064
1200,56.772,OK,1770975994.591070
1201,57.669,OK,1770975994.650822
1202,57.987,OK,1770975994.710896
1203,50.247,OK,1770975994.763167
1204,66.623,OK,1770975994.832040
1205,55.111,OK,1770975994.890850
1206,60.295,OK,1770975994.953068
1207,55.629,OK,1770975995.012043
1208,49.855,OK,1770975995.064057
1209,64.776,OK,1770975995.131066
1210,56.646,OK,1770975995.191045
1211,77.463,OK,1770975995.270819
1212,57.047,OK,1770975995.330902
1213,58.173,OK,1770975995.391119
1214,57.680,OK,1770975995.451055
1215,58.928,OK,1770975995.512271
1216,62.489,OK,1770975995.577075
1217,72.497,OK,1770975995.653026
1218,55.441,OK,1770975995.711878
1219,57.531,OK,1770975995.771475
1220,58.191,OK,1770975995.831886
1221,58.100,OK,1770975995.891951
1222,70.026,OK,1770975995.964036
1223,64.710,OK,1770975996.032159
1224,55.509,OK,1770975996.091063
1225,59.932,OK,1770975996.153114
1226,81.523,OK,1770975996.238147
1227,70.702,OK,1770975996.312148
1228,55.195,OK,1770975996.370833
1229,50.351,OK,1770975996.422824
1230,66.120,OK,1770975996.490867
1231,56.918,OK,1770975996.551046
1232,57.479,OK,1770975996.611095
1233,58.709,OK,1770975996.672106
1234,57.944,OK,1770975996.732026
1235,58.025,OK,1770975996.792227
1236,57.418,OK,1770975996.852047
1237,57.550,OK,1770975996.912139
1238,56.453,OK,1770975996.970814
1239,79.341,OK,1770975997.051888
1240,55.950,OK,1770975997.111149
1241,57.508,OK,1770975997.171079
1242,59.792,OK,1770975997.233146
1243,54.307,OK,1770975997.291053
1244,77.674,OK,1770975997.371043
1245,57.504,OK,1770975997.432075
1246,56.702,OK,1770975997.491077
1247,57.829,OK,1770975997.551236
1248,57.710,OK,1770975997.610901
1249,59.108,OK,1770975997.672158
1250,56.521,OK,1770975997.731093
1251,57.673,OK,1770975997.791098
1252,58.413,OK,1770975997.851889
1253,58.131,OK,1770975997.912075
1254,56.595,OK,1770975997.971081
1255,57.576,OK,1770975998.031105
1256,58.565,OK,1770975998.092112
1257,56.444,OK,1770975998.150977
1258,57.979,OK,1770975998.210895
1259,58.074,OK,1770975998.271140
1260,59.474,OK,1770975998.333119
1261,55.480,OK,1770975998.391088
1262,57.482,OK,1770975998.451125
1263,57.235,OK,1770975998.511120
1264,57.471,OK,1770975998.571060
1265,57.565,OK,1770975998.631124
1266,57.549,OK,1770975998.691132
1267,59.713,OK,1770975998.752890
1268,57.043,OK,1770975998.812133
1269,57.517,OK,1770975998.872128
